id,quiz_session_id,quiz_id,article_id,user_id,score,word,pos_code,pos_label,detected_pos_code,detected_pos_label,is_number,normalized_number,guess_index,created_at,article_title
159,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,clear,6666,VERB,6666,VERB,0,,13,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
160,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,bin,6666,VERB,6666,VERB,0,,14,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
161,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,restore,6666,VERB,6666,VERB,0,,15,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
162,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,yeqrs,3333,NOUN,3333,NOUN,0,,16,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
163,115,09a4b28e-1a01-4cc4-9c0f-984c35179ea9,29580a52-d50a-4200-9d31-6e8ab5ad8f75,1,200,years,3333,NOUN,3333,NOUN,0,,17,1773530315052,"A Georgia prosecutor has decided to drop charges against a teenager who police say was driving the truck that struck and killed a beloved high school teacher when a prank turned deadly, the teen’s lawyer said. The victim’s family had urged authorities not to compound the tragedy by prosecuting the teen driver and his friends.The 40-year-old teacher, Jason Hughes, died after slipping and falling into the street as the teens started to drive away after participating in a community tradition of pra"
164,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,more,1111,ADJ,1111,ADJ,0,,0,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
165,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,to,2222,FUNCTION,2222,FUNCTION,0,,1,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
166,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,famous,3333,NOUN,3333,NOUN,0,,2,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
167,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,brand,3333,NOUN,3333,NOUN,0,,3,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
168,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,ozempic,5555,PROPN,5555,PROPN,0,,4,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
169,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,sold,6666,VERB,6666,VERB,0,,5,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
170,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,purchased,6666,VERB,6666,VERB,0,,6,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
171,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,bought,6666,VERB,6666,VERB,0,,7,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
172,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,10,4444,NUM,4444,NUM,1,10.00,8,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
173,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,20,4444,NUM,4444,NUM,1,20.00,9,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
174,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,30,4444,NUM,4444,NUM,1,30.00,10,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
175,114,a2867a06-52cf-4d38-b4fb-687de99145af,74293e69-5d88-49f3-9fe9-270db9788d19,1,300,40,4444,NUM,4444,NUM,1,40.00,11,1773530165516,"British dual nationals who are EU citizens with post-Brexit settlement status in the UK will not have to use a British passport to return to the UK, the Home Office has said in a significant U-turn on its controversial dual national border rules.The change, which critics say was “hidden away” on a government web page, comes weeks after controversy erupted over the new rules that came into effect on 25 February. They require British dual nationals to present a British passport or certificate of e"
176,112,511b9a9f-712c-43a5-bbc2-71ee3dcf4913,3481d575-89eb-4de3-8fcd-89cce8bf8568,1,0,said,6666,VERB,6666,VERB,0,,0,1773529610114,"Plans to halve the attainment gap between the poorest pupils in England and their more affluent peers will be set out by the government on Monday.The schools white paper will detail proposals to change the criteria under which schools receive funding to support the most disadvantaged students.Disadvantage funding is now allocated based on how many pupils at a school receive free school meals – generally available to children from families with an annual income of less than £7,400.Labour wants to"
177,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,secon,1111,ADJ,1111,ADJ,0,,0,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
178,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,first,1111,ADJ,1111,ADJ,0,,1,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
179,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,third,1111,ADJ,1111,ADJ,0,,2,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
180,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,final,1111,ADJ,1111,ADJ,0,,3,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
181,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,initial,1111,ADJ,1111,ADJ,0,,4,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
182,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,opening,1111,ADJ,1111,ADJ,0,,5,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
183,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,beginning,1111,ADJ,1111,ADJ,0,,6,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
184,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,early,1111,ADJ,1111,ADJ,0,,7,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
185,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,iran,5555,PROPN,5555,PROPN,0,,8,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
186,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,an,2222,FUNCTION,2222,FUNCTION,0,,9,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
187,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,the,2222,FUNCTION,2222,FUNCTION,0,,10,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
188,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,this,2222,FUNCTION,2222,FUNCTION,0,,11,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
189,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,a,2222,FUNCTION,2222,FUNCTION,0,,12,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
190,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,his,2222,FUNCTION,2222,FUNCTION,0,,13,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
191,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,their,2222,FUNCTION,2222,FUNCTION,0,,14,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
192,100,81e320a6-5992-40ee-8331-73d053cae50b,cfbb725a-d559-4260-bbe9-da727acbea9f,1,300,one,4444,NUM,4444,NUM,1,1.00,15,1773526584049,"Campaigners have bemoaned the “achingly slow” progress made on gender equality at the top of Britain’s biggest businesses, as research showed blue-chip firms had missed key targets and there were only nine female bosses at FTSE 100 companies.The average number of female FTSE 100 chief executives did not move last year, according to the government-backed FTSE Women Leaders Review.They were Allison Kirkby at BT, Zoë Yujnovich at National Grid, Milena Mondini de Focatiis at Admiral, Stella David at"
193,24,cf9239ba-57da-4678-bd9f-b3fb3a78ac60,c2b0e1be-8bc0-4b64-afae-48b608838cf8,1,0,first,1111,ADJ,1111,ADJ,0,,0,1773523145827,"Above the college workbench where Hannah Spencer has been training to be a plasterer, her fellow students recently added a sign: “Ministry of Plastering and Plumbing – Hannah Spencer MP”.Four weeks ago, the title might have felt faintly ridiculous to a 34-year-old plumber, who only entered politics in 2023. Now, it is very real after Spencer was elected as the first Green party MP in the north of England, overturning a large majority in a once-safe Labour seat in a win that could reshape British"
194,23,81e320a6-5992-40ee-8331-73d053cae50b,f937875b-a090-4d79-8823-7fb30fdeb558,1,0,first,1111,ADJ,1111,ADJ,0,,0,1773523023926,"After pulling on white cotton gloves, Arthur Bondar carefully takes a handful of 4cm by 9cm negatives from an old cigarette box and holds them up to the light of his study window. Inverted images of a woman on a horse, a group of women tending cabbages in a field, laughing figures at the seaside, a woman posing as a military ship sails by, hover in front of him, almost ghostlike. Although they are tiny, he is able to make out key details such as the insignia on a uniform, or the name of a ship,"
